id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugzz-vcHfCzs6qk9lrV4AaABAg	0	2	2022-02-09 14:16:38	Miguel Angel	Como se puede renunciar a algo que no es de uno porque no se lo a ganado🤔	UC9Q54AG4ex1Wzv7nFZQNFbA	http://www.youtube.com/channel/UC9Q54AG4ex1Wzv7nFZQNFbA	0		
Ugzp-FFU1HCmhjON2qx4AaABAg	0	1	2022-02-09 13:46:53	Abi Cuellar	Sancionarlos es que deberían haber hecho ,y no darle un puesto en el congreso.	UC-YIrZH1j6UtC9qsr0ovvmA	http://www.youtube.com/channel/UC-YIrZH1j6UtC9qsr0ovvmA	0		
UgxsiZWx3YArDSNgTdp4AaABAg	0	6	2022-02-09 13:41:21	grevin esquivel	DESDE CSTA RICA DESEO LO MEJOR PARA MIS HERMANOS HONDUREÑOS , SOBRE TODO PARA LOS MAS POBRES .	UC6TU_YnQFt8HfhIliR0h7sA	http://www.youtube.com/channel/UC6TU_YnQFt8HfhIliR0h7sA	0		
UgxVSTcTochVgQSDikV4AaABAg	0	0	2022-02-09 13:07:47	Remberto Gutiérrez	Mel zelaya es él Juan Orlando dos, bien lo dice el sinvergüenza.	UCuht4ADGPUlpcZO2rN4cBiA	http://www.youtube.com/channel/UCuht4ADGPUlpcZO2rN4cBiA	0		
UgzUp-mgm59fj2wEKLt4AaABAg	0	0	2022-02-09 04:34:25	Christian Fernando	Mel, habla como si el fuera el Presidente, Xiomara va hacer igual o peor que el que estaba, una Comunista, que está engañando, a las masas	UC6ya5msiqeXztTTrwr_U3UQ	http://www.youtube.com/channel/UC6ya5msiqeXztTTrwr_U3UQ	0		
UgyF8BnzYE6B4pyzGzR4AaABAg	0	0	2022-02-09 01:55:42	denis miranda nic	NO SE ENOJEN CON BUELE PORQUE LES CAPTURO EL ENVIO DE HARINA EN EL GOLFO DE FONSECA.	UCJRhRMbIW92GNfusK1s_r5A	http://www.youtube.com/channel/UCJRhRMbIW92GNfusK1s_r5A	0		
UgwstLrgtg35NVTm-V94AaABAg	0	0	2022-02-08 23:09:49	Dragonix Dragonix	RT has colaboracion con WD	UCLsduAr_IVAbwKhFq1GXnmw	http://www.youtube.com/channel/UCLsduAr_IVAbwKhFq1GXnmw	0		
UgyjCc-m6egVBFZgUoh4AaABAg	0	0	2022-02-08 22:54:28	Mansa Musa vargas	Eskribe Ashurbanipal kontundencia ,pueblo deben ser astutos i tener kalma ,i siempre pensar antes de actuar ,a la logika de la vida golpe de Estado mundial signifika personal de gobiernos dediko al hurto agravado listo tengan en kuenta esto i vamos avanzar dejando computadoras kon klaves estilo kajeros pero kon scanner de play station ,Xbox,nintendo sega sony ,aki jamás tuve problemas en mis konsolas siempre pude entrar kon mis klaves i nadie jakeo mis kuentas listo .<br>Kreo ley i apruebo al instante presten atension la kaida de 50 ali baba , narkotrafikantes mundo ,alucinógenos dinero , ustedes entraron en esta ley a parte del momento rekojiendo su pasado ,todo kartel kual tenga 50 % de su personal flagrancias en robo de propiedades i medios de transporte i kontratos , pasan a perder 80 % de sus bienes propiedades i dinero ,kastigados no van a prisión ,i karteles tengan 49 % de su personal en hurtos los entregan estos pierden 90% individual no pasan a prisión ,siendo ustedes personal gana toneladas de dinero en un medio ilegal pero nesesario kual tiene demanda mundial ,tiene prohibido molestar la economía ekonomia me entienden prohibido ,no me interesa ustedes empiezan a estar metidos en medios notaria banko republika i a presumir tienen propiedades tal kual la hipotica Diosa ,i tampoko me interesa Alemanes tengan Lamborguini de Asia robados ,no me interesa ustedes no gasten i todo lo hurten tienen permiso de guardar toneladas en banko a su debido momento i komprar lo deseen i viajar ,siempre i kuando no tenga secuestro listo atentos no me importa kien seas ,o sean Kartel tijuana , tiene un producto kon varias ramas del mismo fin del producto o de la misma kausa buskada en plaser cerebral ,tiene permiso de komprar i kolokar negosios kon permiso de su profesion a generar prosperidad ekonomika sigiendo kodigo permitido de Gobierno ( vigilado ministerios i klientes) , su organizasion bien dirijida i sería os dará grandes frutos pero no la embarren pueblo empieza a kejarse i bloqe empieza a presionar hagan del negosio arte ,toda alabanza Diosa Dioso viva mi Reina inanna ,larga vida punto rojizo.	UCtdxPgCPaGP-jYD59P20Sqw	http://www.youtube.com/channel/UCtdxPgCPaGP-jYD59P20Sqw	0		
UgwizbijEuPE082rxRh4AaABAg	0	4	2022-02-08 19:22:35	Emilio Sierra	EL CRIMEN ORGANIZADO TIENE REPRESENTACION EN EL CONGRESO , AL METER MEL ZELAYA<br>A LOS TRAIDORES.	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgwGKvFNJnXQBnHxMIN4AaABAg	0	3	2022-02-08 19:20:18	Emilio Sierra	El CONGRESO ESTABA TRABAJANDO BIEN Y EN PAZ ; PORQUÉ MEL ZELAYA METIÓ A LOS CORRUPTOS AL CONGRESO ???<br>¡¡ MUCHOS MILLONES !!	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
