id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgxGYrW2EEelwzS1wXB4AaABAg	1	1	2022-02-07 23:54:15	Emilio Sierra	MEL ZELAYA CUANTOS MILLONES TE DIERON LOS BANQUEROS ?	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgxGYrW2EEelwzS1wXB4AaABAg.9YA-bGP3HOh9YA016i6S6S		0	2022-02-07 23:57:54	Jose Suazo	ESTAS EQUIVOCADO ES JOH QUIEN LE DIO LAS NALGAS HA LOS BANQUEROS	UC8u51OJUrBwffb_wixdCgLQ	http://www.youtube.com/channel/UC8u51OJUrBwffb_wixdCgLQ	1	UgxGYrW2EEelwzS1wXB4AaABAg	Emilio Sierra
UgzFAQ7wgA97N0HuTNl4AaABAg	0	2	2022-02-07 23:53:35	Emilio Sierra	MEL ZELAYA ; TE VENDISTE A LOS CORRUPTOS BANQUEROS	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgyS29Pk82WKxnlqUVF4AaABAg	0	0	2022-02-07 23:52:47	Emilio Sierra	EL PARTIDO LIBRE TRAICIONÓ AL PUEBLO , AL ADMITIR A LOS CORRUPTOS TRAIDORES EN EL CONGRESO.	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgyRoPIoSzqLsMWRch54AaABAg	0	1	2022-02-07 23:51:27	Emilio Sierra	QUE VERGUENZA PARA HONDURAS ; MEL ZELAYA ABRAZANDO AL VENDIDO CORRUPTO DE JORGE CÁLIX	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgxB1QgXdTnwKboYsul4AaABAg	0	0	2022-02-07 23:34:16	ricardo s	La misma casta politica parasitaria chupa sangre regala lo ajeno	UChtQRcPVAXTpkVeW5qhRAKw	http://www.youtube.com/channel/UChtQRcPVAXTpkVeW5qhRAKw	0		
Ugwb2T-AsgQ8GPu_MV14AaABAg	0	0	2022-02-07 23:26:18	Judith Romero	Melón es un viejo zorro y su profesión es política mucha paja pobre pueblo está jodido recuerden era alumno de Carlos Roberto reina	UCVPQ8MkctPod8wOYKcwMofw	http://www.youtube.com/channel/UCVPQ8MkctPod8wOYKcwMofw	0		
UgzNhbjnMBvONUK1tHV4AaABAg	0	4	2022-02-07 23:21:22	Judith Romero	Y Yani también espera su tajada bola de hipócrita s	UCVPQ8MkctPod8wOYKcwMofw	http://www.youtube.com/channel/UCVPQ8MkctPod8wOYKcwMofw	0		
UgxFpC8dsn4U7wrdvSp4AaABAg	1	1	2022-02-07 23:20:18	Judith Romero	Y los cachurecos están esperando que les pagues todo el billete que te dieron	UCVPQ8MkctPod8wOYKcwMofw	http://www.youtube.com/channel/UCVPQ8MkctPod8wOYKcwMofw	0		
UgxFpC8dsn4U7wrdvSp4AaABAg.9Y9wifnXjh79YA2Sbr7pQ0		0	2022-02-08 00:19:08	G. Flores (E611032)	Que se lo quede, ladrón que roba a ladrón tiene cien años de perdón. Es más, creo que robarle a un puerco cachureco es casi un acto bondadoso. Esa gentuza solo merece palos y desprecio.	UCYT63T0WcZf80--VhEF4Glg	http://www.youtube.com/channel/UCYT63T0WcZf80--VhEF4Glg	1	UgxFpC8dsn4U7wrdvSp4AaABAg	Judith Romero
Ugzg5WqV1k9KXuyyPDR4AaABAg	0	0	2022-02-07 23:19:04	User Second	Este Man no tiene nada que aser ni decir no es el presidente coructo	UCiT9Y12b7D1qBrMij-9-igw	http://www.youtube.com/channel/UCiT9Y12b7D1qBrMij-9-igw	0		
UgzpR80l2VNIELtseOh4AaABAg	0	0	2022-02-07 23:17:54	Judith Romero	A otro perro con ese hueso hipócrita	UCVPQ8MkctPod8wOYKcwMofw	http://www.youtube.com/channel/UCVPQ8MkctPod8wOYKcwMofw	0		
